ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
46431,2011,2011,2011,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.4,,,23.9,27,"6,182",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
75031,2012,2012,2012,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.7,,,24.2,27.4,"5,188",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
87125,2013,2013,2013,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.3,,,25.8,28.8,"6,191",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
46744,2014,2014,2014,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27,,,25.4,28.6,"5,969",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
94417,2015,2015,2015,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26,,,24.3,27.7,"5,668",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
39976,2016,2016,2016,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.6,,,24.9,28.4,"4,936",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
69093,2017,2017,2017,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30,,,28.1,31.9,"5,141",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
49619,2018,2018,2018,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.7,,,26,29.5,"5,141",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
155112,2019,2019,2019,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30,,,28.2,31.9,"5,464",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
193354,2020,2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.1,,,28.2,32.1,"4,671",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
220590,2021,2021,2021,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.1,,,28.4,31.8,"4,941",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
73514,2011,2011,2011,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.8,,,29.6,32.1,"12,352",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
46639,2012,2012,2012,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.6,,,30.4,32.8,"12,210",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
92142,2013,2013,2013,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.7,,,30.5,33.1,"10,227",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
84514,2014,2014,2014,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.1,,,30.9,33.3,"10,393",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
45952,2015,2015,2015,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.7,,,30.5,33,"10,865",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
38720,2016,2016,2016,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.3,,,31,33.6,"10,503",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
60232,2017,2017,2017,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.1,,,32.8,35.4,"10,475",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
51196,2018,2018,2018,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.3,,,33,35.6,"10,082",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
155364,2019,2019,2019,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.4,,,33.8,36.9,"6,627",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
193355,2020,2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.2,,,34.2,38.3,"3,704",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
220591,2021,2021,2021,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.1,,,34.6,37.5,"8,806",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
54754,2011,2011,2011,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.1,,,26.3,30.1,"7,820",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
77269,2012,2012,2012,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.1,,,26.5,29.8,"7,433",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
95391,2013,2013,2013,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.9,,,28,31.8,"6,531",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
93871,2014,2014,2014,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.8,,,27.9,31.8,"6,960",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
83926,2015,2015,2015,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,28.5,32.3,"6,707",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
42264,2016,2016,2016,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.6,,,27.6,31.7,"5,371",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
60764,2017,2017,2017,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.9,,,29.8,34.1,"6,533",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
47402,2018,2018,2018,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.1,,,28.1,32.1,"6,630",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
155616,2019,2019,2019,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33,,,30.6,35.5,"6,166",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
193356,2020,2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.2,,,30.7,35.8,"6,231",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
220592,2021,2021,2021,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38.4,,,35.6,41.4,"6,690",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
45026,2011,2011,2011,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,26.8,31.7,"5,575",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
74369,2012,2012,2012,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.1,,,29.6,32.7,"6,613",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
88962,2013,2013,2013,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.7,,,31.9,35.5,"5,452",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
100034,2014,2014,2014,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.2,,,29.3,33.2,"4,793",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
91593,2015,2015,2015,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.8,,,31.9,35.7,"5,475",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
40575,2016,2016,2016,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.8,,,33,36.7,"5,657",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
62401,2017,2017,2017,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.8,,,31.1,34.6,"5,354",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
48569,2018,2018,2018,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.4,,,32.5,36.3,"4,756",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
155868,2019,2019,2019,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.5,,,34.8,38.3,"5,673",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
193357,2020,2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.6,,,33.6,37.6,"4,152",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
220593,2021,2021,2021,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35,,,33.1,36.8,"4,349",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
94232,2011,2011,2011,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,29.1,31.8,"14,024",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
81175,2012,2012,2012,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,27.9,30.6,"8,530",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
100602,2013,2013,2013,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.9,,,29.5,32.3,"10,085",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
83591,2014,2014,2014,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.9,,,30.6,33.3,"14,058",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
94491,2015,2015,2015,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.4,,,30.9,33.9,"13,230",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
40150,2016,2016,2016,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.7,,,31.9,35.4,"10,789",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
56719,2017,2017,2017,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33,,,31.2,34.9,"11,238",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
50906,2018,2018,2018,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.8,,,32.8,36.8,"10,187",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
156120,2019,2019,2019,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34,,,32.2,35.7,"11,082",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
193358,2020,2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.8,,,33.9,37.7,"9,642",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
220594,2021,2021,2021,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.1,,,34.4,37.8,"9,527",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
98057,2011,2011,2011,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.4,,,23.4,25.5,"11,918",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
87096,2012,2012,2012,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.3,,,23.3,25.3,"11,683",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
71583,2013,2013,2013,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.1,,,23.2,25.1,"12,027",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
77541,2014,2014,2014,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.7,,,24.9,26.6,"13,965",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
85279,2015,2015,2015,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.5,,,23.5,25.5,"10,455",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
40979,2016,2016,2016,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.4,,,24.2,26.5,"10,043",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
49530,2017,2017,2017,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.3,,,24.2,26.4,"9,325",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
52416,2018,2018,2018,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.8,,,26.7,28.9,"9,727",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
156624,2019,2019,2019,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,28.2,30.3,"10,846",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
193359,2020,2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.6,,,27.4,29.7,"9,881",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
220595,2021,2021,2021,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.9,,,29.8,32.1,"9,495",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
73418,2011,2011,2011,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.4,,,24.1,26.8,"6,771",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
83164,2012,2012,2012,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,23.7,,,22.3,25.2,"5,791",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
76200,2013,2013,2013,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.7,,,23.4,26.1,"6,106",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
89935,2014,2014,2014,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.8,,,23.5,26.1,"6,068",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
84408,2015,2015,2015,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.1,,,23.8,26.6,"6,008",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
40613,2016,2016,2016,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.1,,,25.5,28.7,"6,071",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
66633,2017,2017,2017,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.6,,,26,29.2,"5,980",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
47668,2018,2018,2018,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.5,,,25.9,29.2,"6,021",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
157128,2019,2019,2019,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.6,,,25,28.3,"5,864",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
193360,2020,2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.3,,,24.6,27.9,"5,856",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
220596,2021,2021,2021,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29,,,27.4,30.7,"5,912",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
84360,2011,2011,2011,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,27.5,30.9,"6,151",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
77505,2012,2012,2012,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.4,,,26,28.8,"6,948",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
92704,2013,2013,2013,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.2,,,25.9,28.5,"7,941",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
43080,2014,2014,2014,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.5,,,27.2,29.7,"8,879",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
78568,2015,2015,2015,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,27.9,30.6,"8,030",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
41106,2016,2016,2016,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29,,,27.7,30.3,"8,293",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
53011,2017,2017,2017,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.1,,,28.7,31.4,"8,809",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
46397,2018,2018,2018,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,29.1,31.6,"9,517",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
156876,2019,2019,2019,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.9,,,30.6,33.2,"9,034",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
193361,2020,2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.2,,,30.8,33.6,"8,568",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
220597,2021,2021,2021,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.2,,,32.9,35.6,"8,823",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
