User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
12332044,male,79,190,92,22,99,40.6,166
12332538,male,59,185,91,22,98,40.8,141
12333421,female,31,169,66,26,112,40.4,175
12334088,male,29,187,85,3,82,38.2,7
12334432,female,22,146,50,22,108,40.5,140
12334746,male,42,204,105,13,91,40.2,63
12334750,male,56,181,82,20,102,40.2,134
12334873,female,56,180,76,4,71,38.8,11
12337013,female,31,180,73,19,93,40.6,88
12337351,male,57,171,78,14,85,40,57
12337569,male,46,181,82,4,86,38.9,15
12338147,male,23,183,80,17,97,40.1,73
12338218,male,52,183,86,11,87,40,47
12338269,female,34,158,61,12,85,39.9,48
12338479,female,31,162,58,21,100,40.5,117
12338829,female,37,148,51,3,90,38.9,14
12339121,male,69,193,99,7,90,39.4,41
12339352,male,75,213,119,13,95,39.8,95
12339392,female,22,162,56,20,95,40.4,98
12340707,male,47,191,95,20,93,40.3,103
12341136,female,53,164,65,13,98,40.3,73
12341644,male,64,187,94,28,110,40.8,239
12342367,male,56,182,85,6,96,39.2,35
12343245,female,34,166,68,14,84,39.9,53
12344142,male,63,185,88,27,113,40.6,238
12346138,female,42,174,72,18,97,40.4,94
12346765,female,30,171,68,7,91,39.6,31
12348096,male,40,179,76,5,85,39.4,16
12348285,male,38,196,100,29,111,40.6,219
12348364,male,29,183,87,4,78,38.6,7
12348988,female,43,167,63,9,94,39.6,46
12349937,female,67,160,57,10,84,40,45
12352292,male,30,172,75,28,103,40.6,152
12352451,female,41,148,54,16,101,40.5,94
12353048,female,26,151,51,7,83,39.6,26
12354924,female,26,158,61,13,97,40.3,66
12355386,male,33,162,67,13,94,40.3,53
12355976,male,48,182,84,17,96,40.3,92
12356103,female,72,173,73,15,97,40.5,86
12356410,male,33,201,105,27,103,40.9,168
12356630,male,27,187,89,18,106,40.7,109
12356798,male,77,186,93,29,102,40.8,230
12359513,male,28,188,87,4,91,39,15
12359689,female,24,154,57,2,79,38.1,6
12359722,female,45,156,60,19,104,40.5,118
12360682,female,54,175,71,11,88,39.7,50
12361588,male,44,194,92,24,98,40.8,137
12361741,male,42,192,92,7,91,38.9,32
12361913,female,30,164,61,5,79,38.8,16
12362756,male,61,200,99,9,78,39.7,33
12362880,male,41,168,70,6,84,39.3,18
12363121,male,76,189,86,28,105,40.7,229
12363133,female,21,177,76,20,106,40.6,116
12363573,female,55,151,52,26,107,41,177
12363678,male,48,175,75,19,110,40.7,140
12364237,male,21,178,81,27,116,40.9,191
12364409,male,64,174,81,3,83,38.6,13
12365290,female,71,165,60,28,115,40.7,220
12366148,female,57,188,88,5,78,39.1,16
12366340,female,43,150,55,25,101,40.8,148
12366575,male,66,193,101,1,83,37.9,5
12366903,male,36,184,84,23,105,40.8,143
12367125,male,67,192,92,24,108,40.7,200
12369382,female,36,159,60,10,90,39.7,46
12369781,female,40,160,61,29,115,41.1,211
12370784,male,36,171,75,13,90,40.3,49
12370982,male,54,190,94,29,111,40.5,238
12372384,female,32,156,59,12,93,40.1,58
12372746,male,20,168,69,13,98,40.1,53
12373545,female,42,147,50,18,99,40.5,104
12373597,male,43,189,89,15,94,40.4,75
12373877,female,24,188,74,9,90,39.6,37
12374145,female,27,171,68,6,87,39.2,24
12374371,male,55,194,99,20,100,40.6,134
12376168,male,75,158,69,28,114,40.8,256
12376692,female,38,159,59,22,94,40.4,111
12376940,female,22,171,68,26,107,41,156
12377264,female,72,160,62,11,94,39.8,62
12377443,female,39,158,54,26,94,40.7,133
12378529,female,48,175,75,11,92,40,53
12378807,female,69,168,66,25,111,40.6,183
12379399,female,67,161,60,12,86,40.4,56
12379970,female,36,175,70,18,98,40.2,95
12380649,male,26,195,86,26,102,40.7,138
12381473,male,30,186,83,13,96,40,59
12381944,female,27,158,59,24,106,40.4,147
12382002,male,65,187,98,29,108,41.3,243
12383652,female,57,169,70,23,97,40.6,127
12383667,female,29,165,58,12,90,39.8,54
12383913,female,24,157,56,15,98,39.7,79
12384672,male,69,200,98,17,96,39.9,115
12384726,female,32,172,66,7,79,39.4,23
12385029,female,35,163,62,18,100,40.1,100
12385786,female,20,150,53,3,77,38.6,9
12386095,male,55,164,69,21,106,40.6,146
12386338,male,54,187,85,26,96,40.7,149
12386684,female,35,179,75,19,100,40.5,103
12387943,male,23,206,109,17,100,40.5,91
12387955,female,40,160,59,7,81,39.8,26
12388580,female,27,175,69,25,105,40.8,147
12388740,male,31,182,82,9,97,39.7,43
12389811,female,27,172,66,12,94,39.7,57
12390325,female,29,169,63,13,91,40,58
12390384,male,70,191,96,17,99,40.2,123
12391949,male,28,192,94,18,94,40.1,79
12393209,male,43,179,84,11,97,39.7,59
12393367,female,35,184,79,21,102,40.4,117
12393877,male,52,171,81,17,102,40.6,110
12395025,female,25,163,63,15,96,39.7,74
12395971,male,47,194,98,19,102,40.5,125
12395994,female,77,153,54,12,88,40,62
12396352,female,24,157,56,25,107,40.8,155
12397254,male,25,182,81,8,91,39.5,28
12397872,female,30,173,67,3,83,38.6,11
12398043,male,53,199,98,14,92,40.4,75
12398290,female,20,174,77,21,110,40.7,130
12399486,male,23,186,88,3,79,38.6,5
12399809,female,21,184,69,14,98,40.3,70
12399826,male,38,190,94,13,90,40,55
12401292,male,73,184,90,10,90,39.6,59
12402338,male,28,176,78,12,84,39.8,30
12402883,male,64,164,70,25,105,40.2,182
12403382,male,54,190,98,25,109,40.5,200
12403581,male,72,187,91,4,80,38.9,17
12404748,male,68,195,98,21,105,40.4,169
12404900,male,56,171,71,8,87,39.6,33
12405000,male,22,189,93,5,77,39.2,8
12405045,male,46,174,80,2,89,38.1,8
12405425,male,20,183,83,5,87,39.4,14
12405912,male,69,184,89,9,93,39.6,55
12405945,female,53,153,52,17,104,40.5,110
12407086,male,20,180,80,6,82,39.2,11
12407604,male,38,177,81,4,84,39.3,12
12408835,female,27,164,59,19,92,40.6,88
12409279,female,39,145,51,30,108,41,200
12409627,male,71,175,82,18,89,40.4,98
12409947,male,29,195,93,2,78,38.2,4
12410730,female,25,154,54,20,98,40.4,106
12411719,female,70,152,56,25,105,40.9,170
12411828,female,66,174,74,23,99,40.8,135
12412298,female,50,159,59,30,106,41.1,196
12413894,male,37,192,91,24,117,40.9,197
12414011,male,34,181,78,3,86,38.2,9
12416003,female,64,161,62,15,102,40.5,95
12416063,male,55,187,88,4,82,39.1,15
12416246,male,56,187,87,18,99,40.6,114
12418198,male,44,181,79,17,94,40.3,82
12418381,male,21,194,88,29,114,40.9,201
12418770,male,21,185,89,2,90,38,7
12419219,female,62,161,61,3,85,38.7,13
12419436,female,66,157,58,15,88,40.4,74
12419453,male,22,181,83,8,86,39.5,21
12420633,male,29,199,102,21,102,40.3,122
12421249,male,60,199,107,26,112,40.6,232
12422614,male,20,194,97,20,96,40.4,87
12423844,male,25,179,83,4,84,38.9,10
12424035,female,41,165,67,7,88,39.4,30
12424830,male,52,167,74,11,98,39.7,63
12426168,male,28,198,101,5,87,39.4,17
12428038,male,54,203,110,16,94,40.2,96
12428348,female,44,173,74,30,109,41.3,196
12428761,female,72,146,49,22,103,40.5,148
12429356,female,50,152,55,30,114,41,223
12429563,female,38,174,73,17,100,40.3,93
12429676,male,55,192,91,16,98,40.3,100
12429960,female,26,155,47,4,86,38.9,17
12430343,female,56,187,76,28,99,41,158
12430361,male,29,183,87,17,97,40.2,80
12431875,male,26,182,84,5,81,39.1,11
12432221,female,36,177,73,30,109,40.9,192
12432246,male,31,184,89,15,105,39.9,91
12434436,male,32,175,75,15,93,40.3,60
12434756,female,42,160,56,22,100,40.6,127
12435170,male,51,198,95,19,98,40.5,116
12435402,male,46,183,84,15,96,40.7,80
12436331,male,70,181,89,6,90,39.3,34
12437385,male,55,198,104,18,103,40,131
12437699,female,28,154,56,28,106,40.4,173
12438971,male,49,180,82,13,88,39.6,55
12439551,male,45,185,87,24,107,40.8,168
12439651,male,22,184,87,27,103,40.8,143
12441066,female,59,155,55,20,96,40.4,113
12442583,female,59,168,63,4,92,39,21
12442756,male,22,185,88,22,113,40.6,150
12442911,female,71,149,49,9,90,39.7,48
12445828,male,66,197,101,7,81,39.3,31
12445957,female,40,170,64,24,106,40.9,151
12446714,female,20,159,56,5,86,38.9,20
12447334,female,58,163,67,20,100,40.7,118
12449126,male,54,181,88,30,110,41.1,238
12449540,male,66,176,82,27,110,40.8,226
12449913,male,68,194,99,4,80,38.6,17
12450071,female,34,169,67,18,102,40.5,103
12450308,female,35,159,63,19,92,40.4,90
12451639,female,47,174,71,16,100,40.5,91
12451657,male,27,178,75,16,100,40.5,77
12451704,male,64,184,88,27,109,41.1,223
12451895,male,76,185,94,15,85,40.1,80
12454594,female,43,148,48,5,91,39.4,25
12455822,male,20,189,86,11,91,40.1,37
12456242,female,37,161,62,23,102,40.7,134
12458510,female,22,145,50,3,89,38.7,13
12458777,female,25,159,59,8,92,40,37
12459186,male,69,176,76,18,104,40.3,135
12459349,male,32,169,71,5,86,39.4,14
12459992,male,58,199,105,8,95,39.7,50
12461328,female,27,164,64,2,89,38.2,8
12462491,male,38,190,96,8,83,39.5,26
12463073,male,38,174,74,15,92,40.1,62
12464192,male,45,188,97,13,92,39.5,65
12464728,male,52,203,104,7,91,39.4,37
12464850,female,27,170,65,10,90,39.5,43
12465744,male,25,164,67,4,78,39,5
12465791,male,45,191,91,26,110,40.7,196
12466516,male,32,177,77,29,102,40.6,157
12467625,male,28,198,103,2,87,38.3,7
12468284,male,42,189,97,18,102,40.3,114
12468896,female,32,165,63,10,95,40.3,50
12469143,male,63,176,83,7,88,39.3,35
12469149,female,22,151,52,3,79,38.6,10
12470563,female,60,166,64,2,87,38,9
12470878,male,59,177,85,17,91,40.3,89
12471002,male,23,192,89,19,94,40.3,77
12471502,female,40,179,75,26,101,41.2,146
12472207,male,50,179,78,5,92,39.3,24
12472308,female,23,146,48,7,91,39.7,32
12473536,male,61,184,80,25,104,40.5,180
12473959,male,35,188,89,5,83,39,15
12474268,female,77,170,75,7,87,39.8,33
12475002,male,21,193,97,19,98,40.3,90
12475200,male,23,185,84,21,101,40.6,105
12476603,female,34,179,70,12,87,39.9,49
12476950,female,42,172,69,30,108,41,194
12477226,male,23,154,60,9,90,39.5,25
12477808,female,29,174,73,6,91,39.1,26
12478835,female,54,149,49,7,84,39.6,31
12478941,female,64,157,59,3,84,38.6,13
12481603,male,27,172,77,13,101,39.9,65
12483435,female,21,157,54,19,101,40.5,105
12484482,male,24,183,85,27,107,40.8,161
12485114,male,57,177,80,8,91,39.7,40
12486029,female,23,169,60,21,99,40.5,111
12486656,male,20,190,85,22,103,40.6,114
12486687,female,75,148,51,30,104,40.9,206
12488225,female,64,166,68,25,109,40.8,174
12488317,female,50,156,55,23,98,40.8,132
12488636,female,56,172,71,7,83,38.8,28
12488958,male,21,191,97,3,86,38.1,9
12489554,male,21,197,99,15,99,40.1,74
12489821,male,30,179,84,25,105,40.8,148
12489895,female,44,164,59,20,98,40.7,111
12490930,female,38,175,74,16,99,40.5,86
12491906,female,59,160,59,20,94,40.2,108
12492198,female,74,181,77,7,87,39,33
12492246,female,37,168,66,19,94,40.6,93
12492248,male,28,180,78,5,80,38.9,10
12492743,male,43,187,94,25,102,40.7,158
12492789,female,48,150,51,5,85,39.2,22
12492875,male,29,183,87,25,108,40.8,160
12493640,female,29,167,67,10,90,40.2,43
12494107,female,47,149,54,6,87,39.5,27
12495133,female,25,157,57,5,85,38.9,19
12495645,female,36,140,47,3,86,38.8,13
12498927,male,36,195,94,3,86,38.7,11
12498976,male,73,191,99,26,104,41.1,212
12499028,female,22,165,64,15,93,40.3,69
12500305,male,32,183,83,5,87,39.7,16
12503152,male,26,196,101,15,92,40.2,62
12503391,male,25,200,95,12,93,40.1,49
12503559,male,34,175,76,15,92,40.3,60
12503613,male,70,192,93,14,104,39.7,111
12503856,female,74,159,57,18,97,40.3,108
12504050,female,37,175,65,29,101,40.9,165
12505221,male,42,179,77,4,72,38.4,6
12508360,female,47,158,55,25,108,41,169
12508804,male,28,202,97,11,91,39.7,44
12510103,female,55,176,69,6,77,39.2,20
12510787,female,54,166,71,23,103,40.7,141
12510878,female,57,175,70,18,94,40.3,94
12511172,female,72,186,89,24,100,40.9,141
12511360,male,75,179,84,3,88,38.7,17
12514678,male,38,169,71,10,84,39.8,29
12518645,female,39,135,43,12,91,39.9,59
12519462,female,62,168,68,21,99,40.5,123
12520261,female,44,154,52,16,102,40.3,97
12521310,female,22,169,62,4,81,38.7,13
12522065,female,23,154,51,9,91,39.7,41
12522552,male,39,180,79,14,96,40.1,69
12522612,male,38,190,96,1,76,37.4,2
12522614,male,27,195,93,27,103,41,153
12522778,female,61,153,62,15,89,40.3,73
12523601,female,68,147,48,8,86,39.5,39
12524166,male,39,168,70,22,100,40.7,117
12525662,male,23,193,88,1,84,37.7,3
12525887,male,78,184,92,24,97,40.8,173
12526675,male,25,178,77,9,89,39.4,28
12527262,female,30,157,55,17,95,40.3,86
12527739,female,29,174,72,10,89,39.7,42
12527999,male,56,187,85,10,81,39.8,36
12528072,female,31,158,53,10,91,40,47
12528971,female,21,171,71,29,112,41,188
12529076,male,32,186,84,10,85,39.9,30
12529552,female,61,173,69,14,91,40.2,70
12529768,female,73,141,47,22,97,40.8,135
12530320,female,43,169,67,5,80,39,18
12530446,male,49,186,84,6,84,39.3,22
12530660,male,35,178,79,3,82,38.7,8
12531065,male,21,186,80,13,97,40,55
12533975,female,26,166,59,20,97,40.4,103
12534145,male,23,187,90,12,99,40.5,58
12534780,male,62,183,81,10,88,39.7,48
12537656,male,48,190,90,1,80,38,3
12537787,male,20,189,90,16,96,40.1,67
12538092,male,22,179,80,26,101,40.9,126
12538968,female,62,185,77,13,84,40.4,54
12539524,male,48,186,89,16,91,40.5,77
12539849,female,59,169,64,29,114,41.1,217
12540483,male,25,179,76,30,105,40.8,165
12542428,male,25,200,94,28,102,40.4,153
12544528,female,28,167,67,2,91,38,9
12546389,female,27,160,61,16,99,40.3,86
12547353,male,39,194,94,11,91,39.7,49
12547620,male,27,175,79,16,93,40.1,62
12547908,female,36,177,73,5,87,39,20
12548304,female,22,168,68,3,84,38.6,11
12548450,female,27,147,52,4,79,39.2,13
12548539,female,26,166,65,12,92,40.2,54
12548618,female,32,176,70,24,101,40.6,133
12549309,female,47,157,57,2,86,37.9,9
12549363,female,45,154,52,26,107,40.6,173
12549797,female,24,164,63,12,85,39.8,45
12551263,female,61,150,55,2,87,38.5,9
12551278,male,73,186,89,6,90,39.2,35
12551643,male,32,180,87,11,90,39.9,42
12552306,female,35,163,62,12,91,40.2,55
12552364,male,28,189,87,10,85,39.9,29
12553617,female,65,159,64,25,98,40.7,147
12553644,male,49,181,81,16,97,40.2,89
12555008,male,23,195,89,27,104,41,150
12555186,male,33,172,75,13,95,39.7,57
12556007,female,44,183,82,20,103,40.4,116
12556026,female,46,173,68,14,104,40.2,86
12556165,male,50,179,79,12,99,39.8,71
12558971,female,39,178,73,23,103,40.8,134
12559026,female,72,168,73,4,79,38.9,15
12559127,female,24,162,61,2,84,38.2,7
12560362,male,79,182,93,5,91,39,32
12560417,male,35,179,79,26,106,41,161
12560809,male,68,184,90,26,113,40.9,236
12561687,male,46,180,78,25,99,40.7,142
12561963,male,24,190,85,4,90,38.9,14
12562173,male,51,178,76,7,76,39.3,17
12562714,female,65,165,61,12,98,40,71
12563048,male,57,196,96,29,108,41.1,230
12563494,female,39,173,69,3,92,38.6,14
12563759,male,52,183,83,10,91,40.1,49
12564106,male,24,207,104,12,103,40.4,69
12564633,male,25,187,91,13,89,40,44
12568395,female,34,181,74,25,112,40.7,167
12569213,male,29,193,93,15,92,40.1,62
12569440,male,47,175,81,20,99,40.3,115
12569624,female,53,151,55,28,102,40.9,174
12571478,male,45,190,87,14,98,40,79
12571479,female,37,171,71,21,97,40.9,109
12573396,female,32,159,60,25,107,40.9,158
12573938,male,31,186,91,14,96,40.1,67
12574867,female,38,178,70,13,89,40.2,57
12575661,female,22,159,58,15,94,40.3,71
12576313,female,22,179,67,8,77,39.5,23
12576336,male,65,185,87,10,99,39.7,68
12576904,female,44,157,64,25,99,40.8,140
12577817,male,61,185,92,23,104,40.6,171
12577874,female,67,150,51,26,108,40.6,186
12578037,male,32,175,74,4,81,38.9,9
12578105,female,52,169,71,19,100,40.5,109
12578905,female,21,176,64,4,75,38.9,11
12580914,female,29,154,54,25,111,40.6,169
12581930,female,72,161,62,17,102,40.5,110
12584584,male,38,169,74,12,91,40.3,48
12586756,female,56,165,67,21,96,40.8,115
12587772,female,73,157,62,11,98,40.2,66
12587971,female,52,151,56,29,110,41,204
12589547,male,68,184,81,3,81,38.6,12
12589622,male,36,201,106,29,115,41.2,238
12589803,male,21,193,86,12,102,40.4,61
12590897,female,26,169,66,4,82,38.6,14
12591152,male,22,187,89,23,98,40.8,106
12591210,female,64,159,55,25,110,40.8,181
12591250,female,22,164,69,3,81,38,10
12591264,male,52,184,85,7,89,39.2,32
12592190,male,21,183,82,8,86,40,21
12593175,female,64,163,65,25,99,40.9,149
12593779,female,30,171,65,19,102,40.7,108
12593855,male,24,190,83,2,73,38.2,2
12594630,female,47,152,55,16,98,40.3,91
12595589,male,40,206,101,29,109,41,214
12595716,female,21,155,53,4,88,38.7,17
12595987,female,28,145,53,11,90,39.8,50
12596444,female,52,165,65,7,93,39,36
12596923,female,40,170,73,25,105,40.5,151
12597863,male,39,188,89,27,108,40.7,187
12598568,female,44,169,68,10,83,39.8,38
12598637,male,40,201,98,24,110,40.7,179
12599049,female,54,178,71,9,88,40,41
12599994,male,56,183,75,29,105,40.6,203
12600728,female,24,159,62,9,87,39.6,36
12601969,female,57,176,73,28,105,40.6,178
12603718,female,26,163,59,4,86,38.8,16
12604799,male,66,179,84,6,87,39.4,30
12605605,male,50,196,98,3,87,38.4,13
12607283,male,47,179,81,17,101,40,103
12607296,male,61,184,86,22,101,40.8,151
12607460,female,46,166,66,4,84,39,16
12607588,female,61,181,78,25,98,40.8,140
12607594,female,79,166,65,2,84,38,9
12607934,female,70,153,53,10,87,39.8,49
12608076,female,32,153,56,1,68,38.2,2
12609769,male,25,205,110,22,96,40.8,108
12610228,female,32,180,71,1,77,37.7,3
12610726,male,22,178,75,24,91,40.5,78
12610747,male,41,195,100,30,107,40.8,213
12610916,female,65,178,68,6,83,39.3,25
12611448,male,44,172,79,6,86,38.9,22
12611592,male,74,191,99,14,89,40.2,83
12612101,male,35,160,67,4,81,38.8,9
12612104,female,70,160,61,5,84,39,23
12613285,female,50,147,55,9,87,40.1,41
12613423,female,26,167,59,28,106,40.6,171
12613560,female,42,178,74,11,93,40,53
12614762,male,35,185,92,8,92,39.5,35
12614954,female,58,152,53,28,99,41.3,168
12614956,male,33,189,93,15,95,40.5,71
12615468,female,51,157,58,26,102,40.7,159
12615722,female,21,160,62,25,105,40.2,147
12615928,male,29,194,87,9,86,39.5,28
12617185,male,27,187,88,10,90,40,36
12617400,female,23,171,70,9,91,39.6,39
12617696,female,28,181,71,11,99,40.2,57
12617765,male,24,179,79,28,107,40.6,163
12617912,male,22,177,76,9,89,39.7,27
12618012,male,67,185,91,17,97,40.4,113
12619351,male,64,183,89,26,107,40.9,207
12620966,male,32,177,76,21,98,40.6,101
12622838,male,32,186,83,8,92,39.1,32
12623721,male,40,218,132,1,88,37.8,5
12624213,female,48,153,55,29,115,40.8,218
12624509,female,76,155,55,22,100,40.8,141
12624781,male,21,184,85,6,82,39.3,12
12625317,male,25,183,82,7,88,39.1,22
12625905,female,63,167,66,25,101,40.8,153
12625925,female,23,146,53,2,84,37.8,8
12626325,female,63,147,54,29,117,40.4,232
12626494,male,36,163,69,24,102,40.8,131
12626916,male,20,180,79,10,94,39.9,37
12627028,female,49,171,70,5,80,39.2,18
12627486,male,23,190,95,27,104,40.5,153
12628830,male,74,200,109,17,99,40.1,131
12628985,male,45,175,79,27,104,40.6,173
12629685,male,28,210,119,30,111,40.9,225
12630565,female,47,147,44,20,91,40.5,102
12630773,male,52,185,94,7,84,39.5,28
12631109,male,77,203,102,15,94,40.1,104
12631368,male,26,194,91,24,101,41,127
12635146,male,30,188,90,4,89,39,15
12635162,female,36,177,69,13,99,40.4,70
12636484,male,71,183,87,26,111,40.9,231
12636674,female,53,167,72,20,96,40.4,107
12637642,male,25,177,75,15,93,40.5,55
12638658,female,28,154,60,25,102,40.7,142
12638994,female,25,173,69,29,117,41,207
12640921,male,21,195,93,19,104,40.4,105
12640980,male,52,211,111,4,90,39.1,21
12641918,female,57,168,65,1,83,37.6,4
12642027,male,34,206,114,22,95,40.6,116
12642377,female,55,178,75,1,86,37.8,4
12642495,male,59,199,96,14,89,40.5,72
12643342,male,28,189,84,6,81,39.1,13
12644749,male,35,176,81,21,107,40.3,134
12646743,female,79,154,56,5,89,39.3,26
12648345,male,35,181,76,9,85,39.4,27
12649958,male,77,173,71,21,105,40.5,166
